taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- 0
1590 -- 1 -- 466 -- 1346 -- 318 -- 24.480954 -- 0.996 -- 2
1578 -- 1 -- 465 -- 1345 -- 318 -- 25.821662 -- 0.999 -- 2
1601 -- 1 -- 469 -- 1349 -- 318 -- 23.565594 -- 1 -- 2
1795 -- 1 -- 133 -- 438 -- 326 -- 3.962769 -- 0.988 -- 3
1591 -- 1 -- 465 -- 1345 -- 318 -- 24.743125 -- 0.998 -- 2
1577 -- 1 -- 474 -- 1349 -- 318 -- 23.613276 -- 0.996 -- 2
1597 -- 1 -- 468 -- 1342 -- 318 -- 24.44829 -- 0.999 -- 2
1663 -- 1 -- 427 -- 1302 -- 318 -- 17.970004 -- 0.964 -- 2
1598 -- 1 -- 472 -- 1348 -- 318 -- 24.67998 -- 1 -- 2
1603 -- 1 -- 437 -- 1317 -- 318 -- 23.998632 -- 0.998 -- 2
1606 -- 1 -- 475 -- 1349 -- 318 -- 24.251679 -- 0.998 -- 2
1589 -- 1 -- 465 -- 1345 -- 318 -- 25.961804 -- 0.996 -- 2
1604 -- 1 -- 469 -- 1349 -- 318 -- 24.452529 -- 0.991 -- 2
1616 -- 1 -- 457 -- 1337 -- 318 -- 23.492392 -- 0.994 -- 2
1608 -- 1 -- 433 -- 1313 -- 318 -- 24.212492 -- 0.997 -- 2
1805 -- 1 -- 104 -- 409 -- 321 -- 3.097025 -- 0.994 -- 3
1610 -- 1 -- 468 -- 1344 -- 318 -- 24.167911 -- 0.997 -- 2
1617 -- 1 -- 464 -- 1344 -- 318 -- 23.380729 -- 0.998 -- 2
1600 -- 1 -- 435 -- 1307 -- 318 -- 25.038495 -- 0.997 -- 2
1620 -- 1 -- 468 -- 1348 -- 318 -- 23.292856 -- 0.998 -- 2
1612 -- 1 -- 433 -- 1313 -- 318 -- 24.217435 -- 0.999 -- 2
1622 -- 1 -- 468 -- 1348 -- 318 -- 23.484972 -- 0.992 -- 2
1662 -- 1 -- 468 -- 1342 -- 318 -- 19.233144 -- 0.954 -- 2
1599 -- 1 -- 469 -- 1349 -- 318 -- 25.405881 -- 0.997 -- 2
1624 -- 1 -- 450 -- 1331 -- 318 -- 23.589861 -- 0.998 -- 2
1657 -- 1 -- 433 -- 1306 -- 318 -- 20.160588 -- 0.96 -- 2
1609 -- 1 -- 427 -- 1307 -- 318 -- 24.992519 -- 0.991 -- 2
1611 -- 1 -- 469 -- 1349 -- 318 -- 24.830825 -- 0.997 -- 2
1621 -- 1 -- 472 -- 1348 -- 318 -- 23.968663 -- 1 -- 2
1623 -- 1 -- 460 -- 1339 -- 318 -- 23.952072 -- 0.997 -- 2
1815 -- 1 -- 100 -- 406 -- 320 -- 2.896135 -- 0.993 -- 3
1607 -- 1 -- 465 -- 1345 -- 318 -- 23.984414 -- 0.995 -- 2
1613 -- 1 -- 465 -- 1345 -- 318 -- 25.065657 -- 0.999 -- 2
1667 -- 1 -- 469 -- 1342 -- 318 -- 19.615576 -- 0.975 -- 2
1628 -- 1 -- 450 -- 1331 -- 318 -- 23.402827 -- 0.999 -- 2
1626 -- 1 -- 438 -- 1314 -- 318 -- 24.162804 -- 0.997 -- 2
1602 -- 1 -- 464 -- 1344 -- 318 -- 26.2443 -- 0.998 -- 2
1627 -- 1 -- 476 -- 1348 -- 318 -- 24.201958 -- 0.997 -- 2
1618 -- 1 -- 433 -- 1307 -- 318 -- 24.778312 -- 1 -- 2
1672 -- 1 -- 470 -- 1344 -- 318 -- 19.499607 -- 0.973 -- 2
1673 -- 1 -- 464 -- 1338 -- 318 -- 19.630983 -- 0.969 -- 2
1637 -- 1 -- 468 -- 1347 -- 318 -- 23.996888 -- 0.993 -- 2
1631 -- 1 -- 430 -- 1310 -- 318 -- 24.401293 -- 0.999 -- 2
1619 -- 1 -- 440 -- 1320 -- 318 -- 25.344075 -- 1 -- 2
1692 -- 1 -- 267 -- 1146 -- 318 -- 17.874553 -- 0.997 -- 2
1636 -- 1 -- 437 -- 1311 -- 318 -- 24.367782 -- 0.989 -- 2
1835 -- 1 -- 102 -- 407 -- 321 -- 2.976187 -- 0.995 -- 3
1350 -- 1 -- 461 -- 1341 -- 318 -- 23.517635 -- 0.989 -- 2
1639 -- 1 -- 429 -- 1307 -- 318 -- 24.951896 -- 0.992 -- 2
1651 -- 1 -- 466 -- 1346 -- 318 -- 23.466252 -- 0.987 -- 2
1845 -- 1 -- 99 -- 404 -- 320 -- 2.522359 -- 0.995 -- 3
1634 -- 1 -- 469 -- 1347 -- 318 -- 25.437421 -- 0.97 -- 2
1825 -- 1 -- 135 -- 441 -- 325 -- 4.224753 -- 0.995 -- 3
1656 -- 1 -- 472 -- 1346 -- 318 -- 23.720791 -- 0.986 -- 2
1633 -- 1 -- 458 -- 1338 -- 318 -- 26.17615 -- 0.967 -- 2
1682 -- 1 -- 381 -- 1263 -- 318 -- 20.689885 -- 0.996 -- 2
1653 -- 1 -- 466 -- 1346 -- 318 -- 24.347962 -- 0.991 -- 2
1855 -- 1 -- 103 -- 408 -- 320 -- 2.88667 -- 0.993 -- 3
1654 -- 1 -- 466 -- 1346 -- 318 -- 24.517083 -- 0.971 -- 2
1693 -- 1 -- 473 -- 1346 -- 318 -- 19.871334 -- 0.978 -- 2
1638 -- 1 -- 467 -- 1347 -- 318 -- 25.210367 -- 0.991 -- 2
1640 -- 1 -- 426 -- 1306 -- 318 -- 25.214543 -- 0.976 -- 2
1700 -- 1 -- 478 -- 1351 -- 318 -- 19.332054 -- 0.982 -- 2
1652 -- 1 -- 429 -- 1307 -- 318 -- 25.128092 -- 0.977 -- 2
1707 -- 1 -- 481 -- 1354 -- 318 -- 19.194179 -- 0.981 -- 2
1691 -- 1 -- 464 -- 1337 -- 318 -- 19.224641 -- 0.982 -- 2
1664 -- 1 -- 457 -- 1338 -- 318 -- 24.012686 -- 0.997 -- 2
1650 -- 1 -- 460 -- 1340 -- 318 -- 24.741224 -- 0.97 -- 2
1679 -- 1 -- 379 -- 1261 -- 318 -- 21.1373 -- 0.997 -- 2
1482 -- 1 -- 459 -- 1339 -- 318 -- 25.696088 -- 0.986 -- 2
1660 -- 1 -- 467 -- 1346 -- 318 -- 24.712144 -- 0.976 -- 2
1661 -- 1 -- 427 -- 1307 -- 318 -- 24.793438 -- 0.967 -- 2
1352 -- 1 -- 460 -- 1340 -- 318 -- 25.881065 -- 0.913 -- 2
1670 -- 1 -- 466 -- 1346 -- 318 -- 23.927233 -- 0.992 -- 2
1860 -- 1 -- 104 -- 409 -- 321 -- 2.822441 -- 0.995 -- 3
1674 -- 1 -- 466 -- 1346 -- 318 -- 24.059695 -- 0.988 -- 2
1678 -- 1 -- 467 -- 1347 -- 318 -- 23.18287 -- 0.996 -- 2
1354 -- 1 -- 462 -- 1342 -- 318 -- 26.378477 -- 0.928 -- 2
1671 -- 1 -- 467 -- 1347 -- 318 -- 24.350526 -- 0.999 -- 2
1356 -- 1 -- 463 -- 1343 -- 318 -- 26.209326 -- 0.922 -- 2
1680 -- 1 -- 411 -- 1293 -- 318 -- 23.037396 -- 0.991 -- 2
1669 -- 1 -- 463 -- 1344 -- 318 -- 24.609038 -- 0.999 -- 2
1666 -- 1 -- 463 -- 1343 -- 318 -- 24.765402 -- 0.999 -- 2
1355 -- 1 -- 460 -- 1339 -- 318 -- 26.753292 -- 0.918 -- 2
1659 -- 1 -- 471 -- 1345 -- 318 -- 25.899711 -- 0.965 -- 2
1681 -- 1 -- 440 -- 1320 -- 318 -- 23.354233 -- 0.997 -- 2
1677 -- 1 -- 466 -- 1344 -- 318 -- 23.838282 -- 0.999 -- 2
1719 -- 1 -- 292 -- 1174 -- 318 -- 19.548821 -- 0.999 -- 2
1658 -- 1 -- 466 -- 1346 -- 318 -- 23.88101 -- 0.981 -- 2
1649 -- 1 -- 310 -- 1193 -- 318 -- 19.582004 -- 0.988 -- 2
1683 -- 1 -- 455 -- 1334 -- 318 -- 23.569244 -- 1 -- 2
1353 -- 1 -- 467 -- 1343 -- 318 -- 27.484985 -- 0.91 -- 2
1687 -- 1 -- 456 -- 1335 -- 318 -- 23.41693 -- 0.993 -- 2
1734 -- 1 -- 465 -- 1337 -- 318 -- 19.501329 -- 0.979 -- 2
1732 -- 1 -- 359 -- 1241 -- 318 -- 19.686166 -- 0.999 -- 2
1862 -- 1 -- 101 -- 406 -- 320 -- 2.053476 -- 0.992 -- 3
1676 -- 1 -- 467 -- 1347 -- 318 -- 24.714292 -- 0.996 -- 2
1668 -- 1 -- 467 -- 1346 -- 318 -- 25.823203 -- 0.998 -- 2
1684 -- 1 -- 466 -- 1339 -- 318 -- 24.046917 -- 0.997 -- 2
1686 -- 1 -- 463 -- 1342 -- 318 -- 24.030833 -- 0.998 -- 2
1689 -- 1 -- 457 -- 1336 -- 318 -- 23.694512 -- 0.996 -- 2
1736 -- 1 -- 391 -- 1272 -- 318 -- 20.375389 -- 1 -- 2
1703 -- 1 -- 431 -- 1311 -- 318 -- 22.476579 -- 0.999 -- 2
1863 -- 1 -- 112 -- 417 -- 321 -- 2.35832 -- 0.987 -- 3
1688 -- 1 -- 461 -- 1340 -- 318 -- 24.547491 -- 1 -- 2
1741 -- 1 -- 477 -- 1351 -- 318 -- 20.176226 -- 0.963 -- 2
1861 -- 1 -- 136 -- 442 -- 325 -- 4.145434 -- 0.991 -- 3
1697 -- 1 -- 467 -- 1346 -- 318 -- 23.771816 -- 0.997 -- 2
1718 -- 1 -- 420 -- 1295 -- 318 -- 21.917532 -- 0.996 -- 2
1738 -- 1 -- 478 -- 1351 -- 318 -- 20.655521 -- 0.955 -- 2
1696 -- 1 -- 472 -- 1351 -- 318 -- 24.091135 -- 0.997 -- 2
1706 -- 1 -- 482 -- 1354 -- 318 -- 23.118109 -- 0.996 -- 2
1694 -- 1 -- 471 -- 1351 -- 318 -- 24.217809 -- 0.996 -- 2
1699 -- 1 -- 468 -- 1347 -- 318 -- 23.825773 -- 0.998 -- 2
1750 -- 1 -- 483 -- 1354 -- 318 -- 19.415417 -- 0.985 -- 2
1702 -- 1 -- 472 -- 1351 -- 318 -- 23.626858 -- 0.997 -- 2
1704 -- 1 -- 476 -- 1349 -- 318 -- 23.586143 -- 0.998 -- 2
1698 -- 1 -- 480 -- 1352 -- 318 -- 24.37853 -- 0.999 -- 2
1690 -- 1 -- 497 -- 1375 -- 318 -- 25.341805 -- 0.996 -- 2
1709 -- 1 -- 474 -- 1353 -- 318 -- 24.090316 -- 0.998 -- 2
1711 -- 1 -- 481 -- 1354 -- 318 -- 23.83517 -- 1 -- 2
1712 -- 1 -- 474 -- 1354 -- 318 -- 23.807687 -- 0.993 -- 2
1713 -- 1 -- 482 -- 1354 -- 318 -- 23.231325 -- 0.999 -- 2
1720 -- 1 -- 450 -- 1324 -- 318 -- 22.753126 -- 0.995 -- 2
1733 -- 1 -- 430 -- 1310 -- 318 -- 21.782171 -- 0.998 -- 2
1753 -- 1 -- 481 -- 1355 -- 318 -- 19.774799 -- 0.987 -- 2
1864 -- 1 -- 102 -- 407 -- 320 -- 2.710859 -- 0.991 -- 3
1710 -- 1 -- 475 -- 1354 -- 318 -- 24.436143 -- 0.998 -- 2
1865 -- 1 -- 103 -- 408 -- 320 -- 2.188285 -- 0.988 -- 3
1761 -- 1 -- 483 -- 1356 -- 318 -- 19.938656 -- 0.985 -- 2
1717 -- 1 -- 480 -- 1353 -- 318 -- 24.145115 -- 0.993 -- 2
1730 -- 1 -- 472 -- 1352 -- 318 -- 23.410625 -- 1 -- 2
1701 -- 1 -- 468 -- 1347 -- 318 -- 25.405174 -- 1 -- 2
1723 -- 1 -- 471 -- 1351 -- 318 -- 23.873416 -- 0.997 -- 2
1716 -- 1 -- 470 -- 1349 -- 318 -- 24.575625 -- 0.995 -- 2
1726 -- 1 -- 477 -- 1350 -- 318 -- 23.795229 -- 0.996 -- 2
1731 -- 1 -- 473 -- 1346 -- 318 -- 23.684459 -- 1 -- 2
1727 -- 1 -- 467 -- 1346 -- 318 -- 24.076636 -- 0.997 -- 2
1714 -- 1 -- 476 -- 1353 -- 318 -- 24.809845 -- 0.992 -- 2
1722 -- 1 -- 461 -- 1341 -- 318 -- 24.18948 -- 0.998 -- 2
1728 -- 1 -- 471 -- 1351 -- 318 -- 23.97897 -- 0.997 -- 2
1708 -- 1 -- 471 -- 1350 -- 318 -- 24.55211 -- 0.995 -- 2
1737 -- 1 -- 473 -- 1347 -- 318 -- 23.72517 -- 0.991 -- 2
1772 -- 1 -- 483 -- 1357 -- 318 -- 19.963277 -- 0.979 -- 2
1747 -- 1 -- 429 -- 1310 -- 318 -- 22.426156 -- 0.979 -- 2
1729 -- 1 -- 473 -- 1351 -- 318 -- 23.77905 -- 0.997 -- 2
1771 -- 1 -- 484 -- 1357 -- 318 -- 20.107436 -- 0.98 -- 2
1776 -- 1 -- 484 -- 1358 -- 318 -- 19.84891 -- 0.969 -- 2
1748 -- 1 -- 474 -- 1352 -- 318 -- 22.729303 -- 0.998 -- 2
1866 -- 1 -- 136 -- 442 -- 325 -- 3.583779 -- 0.993 -- 3
1740 -- 1 -- 472 -- 1351 -- 318 -- 24.172537 -- 0.982 -- 2
1867 -- 1 -- 99 -- 404 -- 319 -- 2.078472 -- 0.99 -- 3
1787 -- 1 -- 478 -- 1351 -- 318 -- 19.62417 -- 0.963 -- 2
1783 -- 1 -- 473 -- 1347 -- 318 -- 20.159904 -- 0.969 -- 2
1752 -- 1 -- 475 -- 1355 -- 318 -- 23.067438 -- 0.998 -- 2
1868 -- 1 -- 108 -- 413 -- 321 -- 2.412076 -- 0.991 -- 3
1742 -- 1 -- 468 -- 1347 -- 318 -- 24.453509 -- 0.977 -- 2
1739 -- 1 -- 472 -- 1351 -- 318 -- 24.574327 -- 0.977 -- 2
1744 -- 1 -- 472 -- 1351 -- 318 -- 24.633396 -- 0.983 -- 2
1869 -- 1 -- 99 -- 404 -- 319 -- 2.183355 -- 0.988 -- 3
1749 -- 1 -- 477 -- 1354 -- 318 -- 24.111331 -- 1.001 -- 2
1758 -- 1 -- 475 -- 1355 -- 318 -- 23.388861 -- 0.998 -- 2
1762 -- 1 -- 430 -- 1311 -- 318 -- 23.135832 -- 0.997 -- 2
1814 -- 1 -- 199 -- 1084 -- 318 -- 15.85151 -- 0.997 -- 2
1746 -- 1 -- 472 -- 1351 -- 318 -- 24.854537 -- 0.995 -- 2
1760 -- 1 -- 473 -- 1350 -- 318 -- 23.781432 -- 0.992 -- 2
1781 -- 1 -- 321 -- 1203 -- 318 -- 20.615535 -- 0.996 -- 2
1756 -- 1 -- 476 -- 1355 -- 318 -- 24.350783 -- 0.997 -- 2
1751 -- 1 -- 472 -- 1351 -- 318 -- 25.076716 -- 0.993 -- 2
1754 -- 1 -- 472 -- 1351 -- 318 -- 24.672206 -- 1 -- 2
1800 -- 1 -- 468 -- 1341 -- 318 -- 19.498564 -- 0.99 -- 2
1870 -- 1 -- 99 -- 404 -- 319 -- 2.74413 -- 0.994 -- 3
1759 -- 1 -- 476 -- 1355 -- 318 -- 24.69628 -- 0.996 -- 2
1721 -- 1 -- 542 -- 1419 -- 318 -- 28.43703 -- 0.988 -- 2
1767 -- 1 -- 477 -- 1357 -- 318 -- 23.913851 -- 0.992 -- 2
1804 -- 1 -- 473 -- 1346 -- 318 -- 19.039555 -- 0.984 -- 2
1757 -- 1 -- 477 -- 1350 -- 318 -- 24.11342 -- 0.997 -- 2
1764 -- 1 -- 478 -- 1357 -- 318 -- 24.628589 -- 0.987 -- 2
1743 -- 1 -- 472 -- 1351 -- 318 -- 25.790161 -- 0.98 -- 2
1817 -- 1 -- 242 -- 1126 -- 318 -- 18.01258 -- 0.995 -- 2
1766 -- 1 -- 476 -- 1352 -- 318 -- 24.798396 -- 0.984 -- 2
1778 -- 1 -- 477 -- 1357 -- 318 -- 24.053744 -- 0.988 -- 2
1774 -- 1 -- 478 -- 1357 -- 318 -- 24.430118 -- 0.988 -- 2
1823 -- 1 -- 265 -- 1143 -- 318 -- 17.542367 -- 0.999 -- 2
1792 -- 1 -- 428 -- 1309 -- 318 -- 22.687465 -- 0.985 -- 2
1763 -- 1 -- 477 -- 1348 -- 318 -- 25.875105 -- 0.986 -- 2
1769 -- 1 -- 478 -- 1358 -- 318 -- 24.952785 -- 0.99 -- 2
1773 -- 1 -- 473 -- 1352 -- 318 -- 24.753059 -- 0.977 -- 2
1872 -- 1 -- 99 -- 404 -- 319 -- 2.011599 -- 0.989 -- 3
1871 -- 1 -- 136 -- 441 -- 326 -- 3.402122 -- 0.993 -- 3
1768 -- 1 -- 480 -- 1357 -- 318 -- 24.339098 -- 0.989 -- 2
1813 -- 1 -- 477 -- 1350 -- 318 -- 19.096564 -- 0.982 -- 2
1777 -- 1 -- 480 -- 1357 -- 318 -- 25.065537 -- 0.981 -- 2
1816 -- 1 -- 254 -- 1137 -- 318 -- 19.066284 -- 0.997 -- 2
1770 -- 1 -- 477 -- 1353 -- 318 -- 25.633541 -- 0.988 -- 2
1782 -- 1 -- 468 -- 1347 -- 318 -- 24.80573 -- 0.997 -- 2
1780 -- 1 -- 478 -- 1358 -- 318 -- 25.017101 -- 0.973 -- 2
1779 -- 1 -- 478 -- 1357 -- 318 -- 25.372187 -- 0.986 -- 2
1786 -- 1 -- 467 -- 1346 -- 318 -- 24.75453 -- 0.981 -- 2
1784 -- 1 -- 472 -- 1351 -- 318 -- 25.31891 -- 0.965 -- 2
1790 -- 1 -- 472 -- 1351 -- 318 -- 24.117853 -- 0.994 -- 2
1873 -- 1 -- 99 -- 404 -- 320 -- 2.017689 -- 0.989 -- 3
1802 -- 1 -- 431 -- 1311 -- 318 -- 22.689153 -- 0.997 -- 2
1874 -- 1 -- 99 -- 404 -- 320 -- 1.950933 -- 0.99 -- 3
1788 -- 1 -- 474 -- 1351 -- 318 -- 25.577448 -- 0.969 -- 2
1796 -- 1 -- 457 -- 1336 -- 318 -- 23.845655 -- 0.999 -- 2
1798 -- 1 -- 463 -- 1342 -- 318 -- 23.907563 -- 1 -- 2
1824 -- 1 -- 437 -- 1316 -- 318 -- 19.899504 -- 0.965 -- 2
1797 -- 1 -- 462 -- 1341 -- 318 -- 23.741576 -- 0.997 -- 2
1789 -- 1 -- 467 -- 1346 -- 318 -- 25.510193 -- 0.982 -- 2
1794 -- 1 -- 464 -- 1338 -- 318 -- 24.597944 -- 1 -- 2
1856 -- 1 -- 448 -- 1320 -- 318 -- 17.969553 -- 0.991 -- 2
1839 -- 1 -- 477 -- 1350 -- 318 -- 19.30377 -- 0.972 -- 2
1853 -- 1 -- 198 -- 1084 -- 318 -- 17.664125 -- 0.998 -- 2
1857 -- 1 -- 448 -- 1321 -- 318 -- 18.097611 -- 0.991 -- 2
1793 -- 1 -- 511 -- 1390 -- 318 -- 25.369545 -- 0.998 -- 2
1841 -- 1 -- 480 -- 1353 -- 318 -- 19.500245 -- 0.969 -- 2
1791 -- 1 -- 472 -- 1351 -- 318 -- 25.089018 -- 0.977 -- 2
1850 -- 1 -- 466 -- 1337 -- 318 -- 19.054681 -- 0.995 -- 2
1820 -- 1 -- 421 -- 1301 -- 318 -- 22.058521 -- 0.995 -- 2
1799 -- 1 -- 470 -- 1349 -- 318 -- 25.502147 -- 0.997 -- 2
1875 -- 1 -- 139 -- 444 -- 325 -- 3.145245 -- 0.992 -- 3
1854 -- 1 -- 385 -- 1266 -- 318 -- 19.775465 -- 1 -- 2
1808 -- 1 -- 472 -- 1351 -- 318 -- 23.711182 -- 0.99 -- 2
1803 -- 1 -- 463 -- 1342 -- 318 -- 24.928546 -- 1.001 -- 2
1876 -- 1 -- 99 -- 404 -- 320 -- 1.990673 -- 0.99 -- 3
1807 -- 1 -- 472 -- 1351 -- 318 -- 24.094356 -- 0.986 -- 2
1806 -- 1 -- 471 -- 1351 -- 318 -- 24.247479 -- 0.994 -- 2
1811 -- 1 -- 471 -- 1350 -- 318 -- 23.979572 -- 0.995 -- 2
1809 -- 1 -- 471 -- 1350 -- 318 -- 24.144276 -- 0.993 -- 2
1810 -- 1 -- 471 -- 1350 -- 318 -- 24.576785 -- 0.993 -- 2
1877 -- 1 -- 99 -- 404 -- 319 -- 1.825266 -- 0.988 -- 3
1801 -- 1 -- 463 -- 1342 -- 318 -- 23.960585 -- 0.998 -- 2
1818 -- 1 -- 447 -- 1321 -- 318 -- 22.378149 -- 0.996 -- 2
1833 -- 1 -- 404 -- 1285 -- 318 -- 21.954243 -- 0.994 -- 2
1812 -- 1 -- 471 -- 1350 -- 318 -- 24.702932 -- 0.997 -- 2
1852 -- 1 -- 420 -- 1301 -- 318 -- 21.585718 -- 0.999 -- 2
1830 -- 1 -- 457 -- 1336 -- 318 -- 23.27268 -- 0.999 -- 2
1822 -- 1 -- 462 -- 1341 -- 318 -- 24.085531 -- 0.998 -- 2
1827 -- 1 -- 455 -- 1335 -- 318 -- 23.650982 -- 0.999 -- 2
1829 -- 1 -- 461 -- 1340 -- 318 -- 23.774033 -- 0.994 -- 2
1837 -- 1 -- 471 -- 1350 -- 318 -- 23.56997 -- 0.984 -- 2
1819 -- 1 -- 464 -- 1344 -- 318 -- 25.390746 -- 0.999 -- 2
1828 -- 1 -- 461 -- 1340 -- 318 -- 24.157293 -- 0.998 -- 2
1849 -- 1 -- 447 -- 1326 -- 318 -- 23.064681 -- 1 -- 2
1848 -- 1 -- 467 -- 1346 -- 318 -- 23.236278 -- 0.983 -- 2
1858 -- 1 -- 426 -- 1306 -- 318 -- 22.42054 -- 1 -- 2
1878 -- 1 -- 140 -- 445 -- 326 -- 2.853348 -- 0.992 -- 3
1831 -- 1 -- 461 -- 1340 -- 318 -- 24.748564 -- 0.997 -- 2
1834 -- 1 -- 475 -- 1348 -- 318 -- 24.700962 -- 0.981 -- 2
1838 -- 1 -- 475 -- 1354 -- 318 -- 24.305962 -- 0.974 -- 2
1832 -- 1 -- 467 -- 1346 -- 318 -- 24.746393 -- 0.996 -- 2
1847 -- 1 -- 475 -- 1354 -- 318 -- 23.986653 -- 0.976 -- 2
1836 -- 1 -- 475 -- 1355 -- 318 -- 24.893786 -- 0.975 -- 2
1879 -- 1 -- 99 -- 404 -- 320 -- 1.793145 -- 0.988 -- 3
1826 -- 1 -- 478 -- 1357 -- 318 -- 25.563626 -- 0.998 -- 2
1821 -- 1 -- 505 -- 1383 -- 318 -- 26.713184 -- 1 -- 2
1644 -- 1 -- 464 -- 1344 -- 318 -- 22.307198 -- 0.992 -- 2
1846 -- 1 -- 471 -- 1350 -- 318 -- 25.005465 -- 0.982 -- 2
1648 -- 1 -- 455 -- 1329 -- 318 -- 23.807668 -- 0.998 -- 2
1843 -- 1 -- 471 -- 1350 -- 318 -- 25.375434 -- 0.978 -- 2
1851 -- 1 -- 464 -- 1343 -- 318 -- 25.202812 -- 1 -- 2
1840 -- 1 -- 475 -- 1354 -- 318 -- 26.03487 -- 0.982 -- 2
1725 -- 1 -- 472 -- 1351 -- 318 -- 24.675357 -- 1 -- 2
1642 -- 1 -- 474 -- 1348 -- 318 -- 23.566682 -- 0.993 -- 2
1646 -- 1 -- 434 -- 1315 -- 318 -- 24.15036 -- 0.992 -- 2
1645 -- 1 -- 441 -- 1315 -- 318 -- 24.096929 -- 0.995 -- 2
1844 -- 1 -- 475 -- 1355 -- 318 -- 26.601227 -- 0.975 -- 2
1880 -- 1 -- 138 -- 443 -- 325 -- 2.824559 -- 0.991 -- 3
1842 -- 1 -- 475 -- 1354 -- 318 -- 26.179417 -- 0.976 -- 2
1881 -- 1 -- 101 -- 406 -- 320 -- 1.809324 -- 0.989 -- 3
1643 -- 1 -- 427 -- 1306 -- 318 -- 24.844347 -- 0.997 -- 2
1647 -- 1 -- 467 -- 1347 -- 318 -- 25.461775 -- 0.984 -- 2
1859 -- 1 -- 526 -- 1404 -- 318 -- 27.344263 -- 0.998 -- 2
1882 -- 1 -- 135 -- 440 -- 326 -- 2.076078 -- 0.989 -- 3
1883 -- 1 -- 101 -- 406 -- 319 -- 1.421914 -- 0.986 -- 3
1884 -- 1 -- 137 -- 443 -- 325 -- 1.891128 -- 0.989 -- 3
